Path,Genre
dataset/lmd_matched\N\A\L\TRNALDW128F148B3B5/9ad2fa5a2fb4dbe58d464dc6fea698d6.mid,Rock
dataset/lmd_matched\N\A\L\TRNALDW128F148B3B5/cd50ad69e3da820be8ea66206eca0360.mid,Rock
dataset/lmd_matched\N\A\L\TRNALDW128F148B3B5/e432b262a74ffd891798ac7f8553b584.mid,Rock
dataset/lmd_matched\N\A\N\TRNANAN128F428248D/acc7b83228186bf49616e52bdb6d8f8e.mid,Pop
dataset/lmd_matched\N\A\U\TRNAUFV128F93091FE/0f5c3c7cb33846b9753d83391a132a05.mid,RnB
dataset/lmd_matched\N\A\U\TRNAUQE12903CE4F7D/9441a7947e2016b0f109a08a5b58f515.mid,Country
dataset/lmd_matched\N\A\V\TRNAVDC128F429834B/6aa92055025c0cd20ca0076c417ad4ed.mid,Pop
dataset/lmd_matched\N\A\Z\TRNAZHF12903CEB628/0e615b86ec6bb07133d64bd81bdbe90d.mid,Rock
dataset/lmd_matched\N\A\Z\TRNAZVR128F145AC26/56ddaf1d65e60a7e20c6c4aaf2ef2859.mid,RnB
dataset/lmd_matched\N\A\Z\TRNAZVR128F145AC26/8c9b1b3a848bb8cd87d1e542b23e60c3.mid,RnB
dataset/lmd_matched\N\A\Z\TRNAZVR128F145AC26/c199167c88c14a02a9be92283d33c8fa.mid,RnB
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/1a495ead12eea456c265c95e7e351e04.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/2303ec1b22d4276ede44232babe8dcc4.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/63643702222b052b1e8a63fcacb81ba6.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/6f660219bdd5b3a938f0e08150411e4c.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/808ff9b54a7d8e780d76449838dad713.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/c43da7324e081259bb4cb4528be1e058.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/ddcfc5a934f0c54cb98d3090609236d6.mid,Country
dataset/lmd_matched\N\B\A\TRNBAVB128F92F5F45/efb067344d47e36b953a9a94dfa04db3.mid,Country
dataset/lmd_matched\N\B\C\TRNBCNJ128F1457EDC/a232c8591b1973705571839203f317b6.mid,Pop
dataset/lmd_matched\N\B\C\TRNBCNJ128F1457EDC/f32633451914fee5bbad005a3393f02c.mid,Pop
dataset/lmd_matched\N\B\F\TRNBFHD128F4259E4F/7f77d416406b75afde76d0e5830861ba.mid,Jazz
dataset/lmd_matched\N\B\F\TRNBFHD128F4259E4F/dc6a3013a34e54318e46ceea61b6368b.mid,Jazz
dataset/lmd_matched\N\B\G\TRNBGZD128F427BDC8/67baee9a5f8a16b00828ce84527eabc2.mid,Jazz
dataset/lmd_matched\N\B\M\TRNBMUG128F92CB2B2/010c2ad56d229a41aaca71af1d50794c.mid,Pop
dataset/lmd_matched\N\B\M\TRNBMUG128F92CB2B2/824ff055d75935dad2714b5f06748731.mid,Pop
dataset/lmd_matched\N\B\M\TRNBMUG128F92CB2B2/e2dbb4bf1c0fa3e1accf61435bc63913.mid,Pop
dataset/lmd_matched\N\B\M\TRNBMUG128F92CB2B2/fda4f8c9d7532dfbc50bc92c952f0942.mid,Pop
dataset/lmd_matched\N\B\Q\TRNBQJD128F42844A3/00eb755765e0981ab6b4f5dba3123208.mid,Pop
dataset/lmd_matched\N\B\Q\TRNBQJD128F42844A3/29934764601dde6d2899215ac1842bbf.mid,Pop
dataset/lmd_matched\N\B\Q\TRNBQJD128F42844A3/7a350668b32caa2ae216671f94a85127.mid,Pop
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/2a8e9865caa575b27b5fbb45c71a6dc3.mid,Rock
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/2b9b9d6c3b424e39b036fa8d7ab330c6.mid,Rock
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/5374a2d107caf020e78094cce79e0fb0.mid,Rock
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/9a931674a0034c5dd29d2f8e87a567ba.mid,Rock
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/b3b8f7ceed6be94f1c1540109cc6fbe2.mid,Rock
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/cfb7d7066154db3c6d6fe6548ecfc4e8.mid,Rock
dataset/lmd_matched\N\B\X\TRNBXOF128F42316F9/f127c2e69e45f9e6fe10cbd136f6c6c5.mid,Rock
dataset/lmd_matched\N\C\E\TRNCEUK12903CCC629/11ea65eb569228dbbe23cd55f8c27976.mid,Rock
dataset/lmd_matched\N\C\E\TRNCEUK12903CCC629/88b4d62eeb52ad30f06c9517dde4c039.mid,Rock
dataset/lmd_matched\N\C\E\TRNCEUK12903CCC629/e86b6eb888f57028bb88a9a81c3f5637.mid,Rock
dataset/lmd_matched\N\C\E\TRNCEUZ12903CF128D/5c667751174dedc7c79485bbe77be2db.mid,Metal
dataset/lmd_matched\N\C\F\TRNCFAV128F92DD505/0b41aa55c63b39b4706a842aa36652c6.mid,Pop
dataset/lmd_matched\N\C\F\TRNCFAV128F92DD505/4cfadf59fc78782e25f30dcd1f658787.mid,Pop
dataset/lmd_matched\N\C\F\TRNCFAV128F92DD505/80c5b7ea97551547483908de3d740c6c.mid,Pop
dataset/lmd_matched\N\C\F\TRNCFAV128F92DD505/9e4a25cc7d0eff98f2a33a9bc10f1c11.mid,Pop
dataset/lmd_matched\N\C\F\TRNCFAV128F92DD505/da600abed9465e8dc05f86a2e34315a7.mid,Pop
dataset/lmd_matched\N\C\F\TRNCFVK128F1453FA6/9a0318b1933a0e18374b610c09f9acc1.mid,Pop
dataset/lmd_matched\N\C\J\TRNCJHB128F9343051/7311bc12f93254233f4039500d49b65d.mid,Pop
dataset/lmd_matched\N\C\J\TRNCJYY128F145E5B2/a356557ed79be9593139d59fbc052ce6.mid,Rock
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/0da062af9096dc9b11769eb8f43015f2.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/1a65205f15224a7e5c689176a44c2e32.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/209e0763629a75a3aedb64a1d0556114.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/3700c802575841d4d4d15707c6d92154.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/57ee079c88499be8e6c7fc2962d1a53a.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/580ff800dd168969fe41b44ba17c4f31.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/75e13dc4594f3f1bb8c9d067d9e9c89b.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/7b8b536667657dd3077d4f455c964a49.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/b8da9192e136664d3918dfbf30f6ca89.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKAF128F427FA5D/bbf7bd4fdb7799e85439d86c7e512153.mid,Pop
dataset/lmd_matched\N\C\K\TRNCKBP128F930415D/7db416380de77aa078c1854928d4d5e2.mid,Punk
dataset/lmd_matched\N\C\O\TRNCOSA128F4233DD7/73ef4fb7ae4bdbaeaff516077ccf2aea.mid,Pop
dataset/lmd_matched\N\C\R\TRNCRKL128F148CAA7/77145faf7cf6c5d76530f86eaf0ce4c2.mid,Pop
dataset/lmd_matched\N\C\S\TRNCSKU128F4265639/7d53937ea214c6f6e679ceb800536b35.mid,Rock
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/0e364e647410fe714f0ac68d4e9467bc.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/1f93c5c16b51ad82df75c53514e8e1a9.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/2159505eeb97c3ab38b741a00c34cbb7.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/3c00476232c9d1467d6c24589889ca8f.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/69359b67905592478cccaea9b50c8a40.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/85663ed31934fd4013457556485f7e12.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/cdaf7403721a5f919c2bd7945c40f4c7.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/f0bc23100392fc56ecfc7e0dd218cc10.mid,RnB
dataset/lmd_matched\N\C\W\TRNCWMP12903CDFADC/f96bc1b7c0ddcbf07d47d87475dca92c.mid,RnB
dataset/lmd_matched\N\D\B\TRNDBHN128F92E6312/e50e62ce59ff73df9943791656ce7b53.mid,Electronic
dataset/lmd_matched\N\D\C\TRNDCLW12903CE5FB1/005a1ee0cfd0f108cb8dee83c4cfbe12.mid,Pop
dataset/lmd_matched\N\D\C\TRNDCZJ128F1495603/0af86bf22fb84ca406ad08805ddcb05f.mid,Rock
dataset/lmd_matched\N\D\C\TRNDCZJ128F1495603/88e8c55497062096a2e59ec92a5b36fd.mid,Rock
dataset/lmd_matched\N\D\F\TRNDFGY128F148D04D/39877d4ba6442e26e1d9398c6f732e9c.mid,Country
dataset/lmd_matched\N\D\L\TRNDLSO12903CF21F8/eebb14ca05759b1aee6f1ca45b62be3c.mid,Metal
dataset/lmd_matched\N\D\P\TRNDPHC128F4280652/80b1ab9b6678f355a589ff50aad8ecc5.mid,Country
dataset/lmd_matched\N\D\P\TRNDPHC128F4280652/b15e63c189c64e09578020d01124b635.mid,Country
dataset/lmd_matched\N\D\P\TRNDPHC128F4280652/e9b6d6e7eeca51bd85107e89c9408b5d.mid,Country
dataset/lmd_matched\N\D\Q\TRNDQNU128F428DD2D/7ce0c60936ef9de7f92f7bf2156d8767.mid,Pop
dataset/lmd_matched\N\D\T\TRNDTQJ128F92E16F2/4822c3d7168a8b02c2ca86b21320011b.mid,Rock
dataset/lmd_matched\N\D\V\TRNDVWZ128F92FC12C/ede013bd015c27348d03a6bb8fdbca0a.mid,Rock
dataset/lmd_matched\N\E\G\TRNEGIP128F4296261/385b4025aeb0898e56d78637e96fcd7e.mid,Pop
dataset/lmd_matched\N\E\G\TRNEGIP128F4296261/e16646c3f15591b4ddb384d015738cb8.mid,Pop
dataset/lmd_matched\N\E\K\TRNEKGR128F930D1A6/5004fb2e2484743e2a53027ecf690bfc.mid,Folk
dataset/lmd_matched\N\E\K\TRNEKZU128F9329F81/0afb80a5f25bbe7606cc8131ad681e9d.mid,Rock
dataset/lmd_matched\N\E\K\TRNEKZU128F9329F81/12584fbbb7ef06abf89026dc911c1f3f.mid,Rock
dataset/lmd_matched\N\E\K\TRNEKZU128F9329F81/7730f8a31a7228c6cdef02b0d39531b5.mid,Rock
dataset/lmd_matched\N\E\K\TRNEKZU128F9329F81/9bebe573a3870953fdf7036cc518511b.mid,Rock
dataset/lmd_matched\N\E\K\TRNEKZU128F9329F81/bf456b848eb4cf36ee028a7374e7e3eb.mid,Rock
dataset/lmd_matched\N\E\K\TRNEKZU128F9329F81/caa38224007426bd778a424980155817.mid,Rock
dataset/lmd_matched\N\E\Q\TRNEQNY128F42413E1/5ac13f2fb31ed5d24e3e55835adbcd4f.mid,Rap
dataset/lmd_matched\N\E\Q\TRNEQST12903CCFEC4/02ece3540d14f23331297c969f5da7c3.mid,Rock
dataset/lmd_matched\N\E\Q\TRNEQST12903CCFEC4/230358ff7a755b8ea62ebfbb26b4fc9d.mid,Rock
dataset/lmd_matched\N\E\Q\TRNEQST12903CCFEC4/3fe84ee949024f3b53484a3e2425b286.mid,Rock
dataset/lmd_matched\N\E\V\TRNEVHE128F92F273E/054014c28b2ba33a95c03fbb9f7b95e7.mid,Rock
dataset/lmd_matched\N\E\V\TRNEVTH128F426C310/078d1b2be47a1163a8898606aabf71d2.mid,Rock
dataset/lmd_matched\N\E\V\TRNEVTH128F426C310/140db54d92d68e461db20ecc51f14a87.mid,Rock
dataset/lmd_matched\N\E\V\TRNEVTH128F426C310/28e627a53437426de6c5a58356a2e135.mid,Rock
dataset/lmd_matched\N\E\V\TRNEVTH128F426C310/554d927cccd15077af72de2a580a2955.mid,Rock
dataset/lmd_matched\N\E\W\TRNEWWX128F9336A1F/c3b81829a3832235242a91ad2f909e7b.mid,RnB
dataset/lmd_matched\N\E\X\TRNEXBU128F425D2ED/3944045e84968fb6bbc857853a5893eb.mid,Rock
dataset/lmd_matched\N\E\X\TRNEXBU128F425D2ED/4347c845a7a402f50b9deb0c242c4c1b.mid,Rock
dataset/lmd_matched\N\E\X\TRNEXBU128F425D2ED/80310cae2999b617bb045808ad1074f7.mid,Rock
dataset/lmd_matched\N\F\C\TRNFCDV128F1489886/969d878f6bee7ae2694b84dfb11b1f3e.mid,Rock
dataset/lmd_matched\N\F\C\TRNFCDV128F1489886/db85d935d4d49690b5f8a9bee9a4b5d7.mid,Rock
dataset/lmd_matched\N\F\C\TRNFCDV128F1489886/de17e2af719b7b51b9efd8b4d86453ef.mid,Rock
dataset/lmd_matched\N\F\C\TRNFCDV128F1489886/f40b66a17a869d18faa58bb0ff2ceb3c.mid,Rock
dataset/lmd_matched\N\F\F\TRNFFYY128F1457FA8/e67c3c96643edfe6b2d07c06d2f4dd10.mid,Rock
dataset/lmd_matched\N\F\I\TRNFIAC128F42A038C/0e0afb057bb23273ab22e73aed372a1b.mid,Rock
dataset/lmd_matched\N\F\I\TRNFIAC128F42A038C/bbf3e6426f14dbdf13d49ba7bb90eea9.mid,Rock
dataset/lmd_matched\N\F\U\TRNFUAB128E0792001/b49015ef3dc55dfdc36c1d1203b25110.mid,RnB
dataset/lmd_matched\N\F\U\TRNFUAB128E0792001/b6ce786fe9d863439f316d683434feb7.mid,RnB
dataset/lmd_matched\N\F\X\TRNFXMN128F92FC655/70114eb1efe107aafe828afb9bd8abbb.mid,Rock
dataset/lmd_matched\N\G\A\TRNGAAK128F147DF92/cda1532eae92f80196ce32961adc67da.mid,Rock
dataset/lmd_matched\N\G\B\TRNGBZH128E078A921/087a48f32ded28d9f541e84494334c9a.mid,Pop
dataset/lmd_matched\N\G\B\TRNGBZH128E078A921/21a5933bcf653418e41276713ef34e6c.mid,Pop
dataset/lmd_matched\N\G\B\TRNGBZH128E078A921/21c9e2e05e3af72fa3344508f3fe652d.mid,Pop
dataset/lmd_matched\N\G\B\TRNGBZH128E078A921/5da0c1e5c9befad81e01ff1d71ff62d0.mid,Pop
dataset/lmd_matched\N\G\B\TRNGBZH128E078A921/c59bded36ee8a29cd5d4895b18f21612.mid,Pop
dataset/lmd_matched\N\G\B\TRNGBZH128E078A921/e6853a48cf786474a4ff3785b7a6f5c6.mid,Pop
dataset/lmd_matched\N\G\E\TRNGELJ128E078732B/51fd034939a53f4dddc79f4681ce9fe4.mid,Rock
dataset/lmd_matched\N\G\E\TRNGELJ128E078732B/5972849c9e3aa83a96b6c0bc7ec8676b.mid,Rock
dataset/lmd_matched\N\G\E\TRNGELJ128E078732B/b290c8b8a46a7acaf4fbb1e19475a752.mid,Rock
dataset/lmd_matched\N\G\K\TRNGKQM128F93071C7/b2841a948ff94cc4a6c41c18a9925529.mid,New Age
dataset/lmd_matched\N\G\K\TRNGKQM128F93071C7/d61ff4c7d428eb93930d3fa58c40e783.mid,New Age
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/007088d197ea23e85025110775f67a53.mid,Pop
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/1f2745ae85065c09367038e54e0c4827.mid,Pop
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/3f1b5a0dba5387e66c2f3ac69008ee3f.mid,Pop
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/64ea2139fdbf9d83a785eba432b61b68.mid,Pop
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/95d83626e7949d2fa71e443fd8ae88e1.mid,Pop
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/ac174e138b8c11c8388face1aa5d3b9a.mid,Pop
dataset/lmd_matched\N\G\K\TRNGKZP128F14636C6/aff43c2069d909f17103f0e2694ccf90.mid,Pop
dataset/lmd_matched\N\G\N\TRNGNDZ128F4284E45/1549a471b305884220c097dc8ccf4a44.mid,RnB
dataset/lmd_matched\N\G\N\TRNGNDZ128F4284E45/5faa7d6344845cc4d257f1e859e5c5f3.mid,RnB
dataset/lmd_matched\N\G\Q\TRNGQZE128F4272C96/71055e82bb852d5d4a7239f94d6e8355.mid,Rock
dataset/lmd_matched\N\G\Q\TRNGQZE128F4272C96/77df5e3d573cfeb3b0bf4415ebd37e58.mid,Rock
dataset/lmd_matched\N\G\Q\TRNGQZE128F4272C96/83e812d208f53a0a0ee948eac79f04d2.mid,Rock
dataset/lmd_matched\N\G\Q\TRNGQZE128F4272C96/8d4a709c3cc480218413102b8534b992.mid,Rock
dataset/lmd_matched\N\G\Q\TRNGQZE128F4272C96/d3a1756ec93f6c51089063c094510ec7.mid,Rock
dataset/lmd_matched\N\G\S\TRNGSHX128F42365CE/8cdbc2b52e36bc6591eff8e809fd92ef.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/099d48c0aa48a3242ea87c21efa39711.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/0a25224d6c82431861cd86ca9ad832e3.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/3468591c1bac9955ffaf61ba8ea415f9.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/39be76a0ae5813923b01e5b960dfbccd.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/3f7e78a9a31f0f49dc387e04c62f4500.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/50dda6f15733b7db8c6658a8d3fe06f1.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/5bc3abfb609c02a600ce994357c4bc1d.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/63c0df539c799fc2c54ccf473f7b2b8c.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/67f459ee1ee0e3fa28da8c8560f86c9e.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/6b6b658362b45b8197c4e98191e89f22.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/7f068cf54051958ed00148533cb0c988.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/7f7e2453c63a6767e503fd713dda9a87.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/87dd99fb346cd4c7934cb36a00868cbe.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/88635068e58a05d413b8ddb253b50903.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/8dd930fbc52d1f09941da596573f9097.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/90399d929d3b12bd23aaf610cb4bdeca.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/91b6c390ce754adfd5d2d18adc5787ca.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/987e69d7f5b1602d58eceedbb7d17f3a.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/a57cfd354665988c79155f55b3a9f5f8.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/b35523d6942dfb0639088a71aafc5afc.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/bae0b77e929af390710b45269bcc0f38.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/c7b0ec9dd7f684633083f8e7121a6063.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/dfde81b9ae2b15f86b55137b98c209b1.mid,Rock
dataset/lmd_matched\N\G\T\TRNGTJI128F92FCB8E/f5e628a39bab510c3246fbb22cf90c88.mid,Rock
dataset/lmd_matched\N\G\U\TRNGUZV128F427C6E9/fd895e44faca24904f11664a22ade712.mid,Rock
dataset/lmd_matched\N\G\V\TRNGVQN128EF33DBA7/e1d6a651b50013ccda52d17f4ca76864.mid,Electronic
dataset/lmd_matched\N\H\J\TRNHJRU12903CE5FC4/e76087960b7c86ca33c961337cfc6c3f.mid,Pop
dataset/lmd_matched\N\H\J\TRNHJVK128F92F539E/ab5430ad19a913603418a16f8bcd0cd9.mid,Pop
dataset/lmd_matched\N\H\M\TRNHMHR128F427064A/342412955170ab8d76f6e08a57cbb9ac.mid,Pop
dataset/lmd_matched\N\H\M\TRNHMHR128F427064A/57fe05f1e8b362e7c856f22c5e234eae.mid,Pop
dataset/lmd_matched\N\H\M\TRNHMHR128F427064A/759a22bc57a416731c8b014b95fa6f3e.mid,Pop
dataset/lmd_matched\N\H\M\TRNHMHR128F427064A/cad33ba119b0f18f4ed9e7cc5a9d833a.mid,Pop
dataset/lmd_matched\N\H\M\TRNHMHR128F427064A/df0dc77fdc830ef2572fbfdc1fe5e919.mid,Pop
dataset/lmd_matched\N\H\M\TRNHMSX128F9311EAF/9cc34f6fa9cae8832865339261856767.mid,Country
dataset/lmd_matched\N\H\M\TRNHMSX128F9311EAF/cd77795dbe57bb79b609e9f1ca7c37f5.mid,Country
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/21fcc0da1e4a428131a826b68d66485a.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/24534252479a38270e52e0cbb4457273.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/36f2d71ccd43f573cc40f251d1928a56.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/4273455caa421a14f25f646ecafa7001.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/8358d9b79b8372da30168635c7543c8e.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/8605b6507c60841bcee269242498fab4.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/867473e122560e2f780a57c643c6a387.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/8b5ddaa19fb322aff4e13228ad5f4d6c.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/b410795d7f746219978baa2de7baa6c8.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/b52b06e78a6aa0c87e2f231874e679c1.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/dd5ee9346438210a2db3687b8640eab4.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/e23d37110e5b4a461767ef4e1e2afbd9.mid,Rock
dataset/lmd_matched\N\H\O\TRNHOTA128E078B309/e3760e75f1c1f96324f099ca286634c6.mid,Rock
dataset/lmd_matched\N\H\U\TRNHUEN128E07930B8/d4741935a6b1a9f156af2081f5b8b6b5.mid,Rock
dataset/lmd_matched\N\H\V\TRNHVGU128F42269DD/03443fb9805e3ea2175613ba2c3a411f.mid,Rock
dataset/lmd_matched\N\H\W\TRNHWDB128E0786B63/d4a502b890eaf19b850ef1e4b037a937.mid,Electronic
dataset/lmd_matched\N\I\B\TRNIBRH128F930A0A8/568056575d9813958b4e4a8299d8e56e.mid,Country
dataset/lmd_matched\N\I\B\TRNIBRH128F930A0A8/85ba70276656c6b5dc33e5aeb954c64a.mid,Country
dataset/lmd_matched\N\I\B\TRNIBSC128F1453461/538c699ac3f4ab915920e27bac88a945.mid,Pop
dataset/lmd_matched\N\I\B\TRNIBSC128F1453461/97d84806a357feab16aa35557889182a.mid,Pop
dataset/lmd_matched\N\I\E\TRNIEVN128F148D021/1f0bd3afe1ff30a736290e3bd31add98.mid,Pop
dataset/lmd_matched\N\I\E\TRNIEVN128F148D021/87018fda07571522cfd01b15186bf3be.mid,Pop
dataset/lmd_matched\N\I\E\TRNIEVN128F148D021/ad111832482466610b85b4dc10e90fc3.mid,Pop
dataset/lmd_matched\N\I\E\TRNIEVN128F148D021/b6c15794236da7ab0d008244c9570a9a.mid,Pop
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/013986bc7e65b9283031c21e0696d8ab.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/16b77870a3441c92ad40e90514fc9020.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/1a678660465a5a933506009094de2827.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/52694134d3f2abf971be2779b7157915.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/7e5ba1d7b6d4a55562a032ecf16997c7.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/8324aa5a47b681dfc6824aa2774fa640.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/8989708ae123e824b2b258840c12df9d.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/da75281b0c818678a0858feffda4e89a.mid,Rock
dataset/lmd_matched\N\I\K\TRNIKJY128F9308A0C/e1cae948cb1a378a3da2a2b53d39681c.mid,Rock
dataset/lmd_matched\N\I\L\TRNILAR128E0793775/5688eb594af0626bc1589f57444c5f40.mid,Pop
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/7c009cb286a57c7129a0cc26da638935.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/7c97c26dc89216c3b27ecd57064553cb.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/923646f56db6ded21281a3698b35e176.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/972b2eb4140c00ef1c99d561a09908f9.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/a9434528b7d61be51dea240a0cc88a9e.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/cbc83f204798c6e8883112734e0690bd.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/d08b258c2d782f3fd721cfb3b0210795.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/e397002e8ae0f86076e32f9d228ff68f.mid,Blues
dataset/lmd_matched\N\I\N\TRNINPZ128F9320188/f7620a8d219ffef131ce8a1c385a19c9.mid,Blues
dataset/lmd_matched\N\I\O\TRNIOMJ128F92F82ED/16414c12855af7e21022dcfa91a3e7c2.mid,RnB
dataset/lmd_matched\N\I\O\TRNIOMJ128F92F82ED/b523f633130c0ddbfe082dad66b0bc61.mid,RnB
dataset/lmd_matched\N\I\T\TRNITVN128F14A9F5A/e34996e418fb0adcd1842646c372706b.mid,Rock
dataset/lmd_matched\N\I\W\TRNIWBQ128F9326068/5307ce72419f43122d64b6033a52c4ef.mid,Rock
dataset/lmd_matched\N\I\W\TRNIWNC128F932531D/16c24645c535fbf9904f645ff6f5272d.mid,Rock
dataset/lmd_matched\N\I\W\TRNIWNC128F932531D/350cd4ba0e8c72ad78dc09614b778e86.mid,Rock
dataset/lmd_matched\N\I\W\TRNIWNC128F932531D/44e0ea19c701ea3c8e9cd69d04434142.mid,Rock
dataset/lmd_matched\N\I\X\TRNIXVT128F933C8B7/02f5f78133ef3a04f1fb236de7d1beff.mid,Rock
dataset/lmd_matched\N\I\X\TRNIXVT128F933C8B7/075cc1cfb941c05751e92234775242d9.mid,Rock
dataset/lmd_matched\N\I\X\TRNIXVT128F933C8B7/8c3f91a4d121276ebb44a8afdc901fbe.mid,Rock
