Path,Genre
dataset/lmd_matched\Q\U\F\TRQUFVD128F4236831/1c8edbf9ed395c3b3203f82c792b87db.mid,Jazz
dataset/lmd_matched\Q\U\F\TRQUFVD128F4236831/306d5b7260b8e3d3f4daef79afe16b81.mid,Jazz
dataset/lmd_matched\Q\U\F\TRQUFVD128F4236831/3ebcc074222c531fde3b085babde3361.mid,Jazz
dataset/lmd_matched\Q\U\F\TRQUFVD128F4236831/46aab5eb2329103f4b9592a62691b577.mid,Jazz
dataset/lmd_matched\Q\U\G\TRQUGVI128F1489228/e796c1fae41e5d79a847a56818d8d0f4.mid,Rock
dataset/lmd_matched\Q\U\H\TRQUHNS128F425EFB6/1428675e5aed55ce64fa27c9c5f6ef00.mid,Pop
dataset/lmd_matched\Q\U\H\TRQUHNS128F425EFB6/1758bc38d4983da62f435c205dce1922.mid,Pop
dataset/lmd_matched\Q\U\H\TRQUHNS128F425EFB6/b9341000acc45ab757727cc17b1f5e18.mid,Pop
dataset/lmd_matched\Q\U\I\TRQUIIW128F932AF14/3dac0908f76974b4431aac7da2b316a3.mid,Electronic
dataset/lmd_matched\Q\U\J\TRQUJJJ128F93450B9/e58ceac7b482a7dbb8c7d9f4ca1b7e28.mid,Pop
dataset/lmd_matched\Q\U\M\TRQUMTI128F425DB89/54cd71271c167d6131f266e7857d96d6.mid,Pop
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/1a52d0e4ff63a13fd99111d0ce8aaee5.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/28d288d24fa25e406aa615f32d324210.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/304c5319b2eb5b3aa8ed8265682401af.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/368935a91355b85434f76bc25f431500.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/3ccdcd73671f2e0be09132f3fe62dc66.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/64ad2db8b1b50627986b4f7a1acb8238.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/70a3adb31e75f62027c5cae0a5b1e233.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/7c8242dbbf3354e09af5397aa6992ae9.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/8ec7396f16d935d5d62c680f531924d4.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/b9443fc65ecf7ad691dcc4d4b3df98bb.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/ba56cbdd75b910d093bb190ee34b0700.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/dcf42322e7428cdc4518f541ce94b0b4.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/de63fb12a6cdcdfbf3900f0f778753ac.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/e081f20255954a887202c53fd1f24317.mid,Country
dataset/lmd_matched\Q\U\T\TRQUTNL12903CD4788/f1a951d8dc9172dc7bb167e80defcfd4.mid,Country
dataset/lmd_matched\Q\U\Z\TRQUZPX12903CC0174/8c1afc01cc3415104c4cba4a4444e0b4.mid,Pop
dataset/lmd_matched\Q\V\C\TRQVCFS128F42857B2/e7394f75f6978369eb463abcb75a88da.mid,Rock
dataset/lmd_matched\Q\V\C\TRQVCFS128F42857B2/f7e1fa0f11d307ec2ef619a3873b3beb.mid,Rock
dataset/lmd_matched\Q\V\D\TRQVDMV12903CD2B2B/f39859e8f02b8c14c32daab49c1e553f.mid,RnB
dataset/lmd_matched\Q\V\L\TRQVLGU128F932EFF6/e1e91033559d0038615cbd550361f505.mid,Electronic
dataset/lmd_matched\Q\V\M\TRQVMYP128F92E4F38/b2cea2858d84a4e7241d212450eaa4bb.mid,Rock
dataset/lmd_matched\Q\V\P\TRQVPED128E0786714/0c2600766d5c277b6e66692e4007d0d5.mid,Rock
dataset/lmd_matched\Q\V\P\TRQVPED128E0786714/3c23ebb6de56319baba46e7ea39b65da.mid,Rock
dataset/lmd_matched\Q\V\P\TRQVPED128E0786714/504c5957e585038f792044a3726a3406.mid,Rock
dataset/lmd_matched\Q\V\P\TRQVPED128E0786714/a7740ab8135e1749ada8684b9fe797ea.mid,Rock
dataset/lmd_matched\Q\V\P\TRQVPED128E0786714/a8423792c8d964507de51585ea58ea17.mid,Rock
dataset/lmd_matched\Q\V\P\TRQVPED128E0786714/f99ca93a31bbece839adf1d12aa37824.mid,Rock
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/029145f2f14307ab0a5f6d621d3593ab.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/2156ce3a29ecc97add502a8c380bdada.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/21c6223fb6c5c9177aedc4aa6d7b4d94.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/451fb55eb709febf059ef96b61de0110.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/6ad2d827a635a08f0cd91dc9fa2d625e.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/9d79e0d05d02359ef59d65c861de955a.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/ac20f1fc5ca456b46222df5177dc400f.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVHN128F92DF85D/ae338f174e399ecbe3fae30f4c4a33d1.mid,Pop
dataset/lmd_matched\Q\V\V\TRQVVRY12903CF5E44/167e8562d321017f9c37ada0d4fd3c03.mid,Electronic
dataset/lmd_matched\Q\V\X\TRQVXIY128E07943ED/9475d9e1cd8cc716337c50a34a6b2bfb.mid,RnB
dataset/lmd_matched\Q\V\Z\TRQVZZU128F146EED9/63ec1fc9a8d5e3c2603aa19e6f825029.mid,Pop
dataset/lmd_matched\Q\W\D\TRQWDAB128E079129F/528944ece4855a9d7c9d73361a494f66.mid,Metal
dataset/lmd_matched\Q\W\G\TRQWGHU128E07912FF/306c58beb241b9337d0cafc42237866b.mid,Rock
dataset/lmd_matched\Q\W\G\TRQWGHU128E07912FF/5a1d1a42c4d3866cf794610209cb8057.mid,Rock
dataset/lmd_matched\Q\W\G\TRQWGHU128E07912FF/6b59b24fae847b880d6a5d0f91bae38e.mid,Rock
dataset/lmd_matched\Q\W\K\TRQWKPP12903CE517E/58b1bac6657854711425df9b865654dc.mid,Rock
dataset/lmd_matched\Q\W\Y\TRQWYRZ128F92DF66A/28a3aa1be2f4691676aa9c5ea117b6d6.mid,Reggae
dataset/lmd_matched\Q\X\E\TRQXEHX128E078863C/f0936418e528eeb7a4f33e114fa8d941.mid,Rock
dataset/lmd_matched\Q\X\E\TRQXEUP128F92F997D/078f9ec77c2b01cb6ad93da11ad2dcf6.mid,Rock
dataset/lmd_matched\Q\X\E\TRQXEUP128F92F997D/1f5b5ec898e43a04753e1deafb4e5a76.mid,Rock
dataset/lmd_matched\Q\X\E\TRQXEUP128F92F997D/5455fd0f51a22df6962177ce49819c2a.mid,Rock
dataset/lmd_matched\Q\X\E\TRQXEUP128F92F997D/73bbcfe85e0a0ac45ceca3c34720b1bc.mid,Rock
dataset/lmd_matched\Q\X\E\TRQXEUP128F92F997D/7d0117f421f27465ee09c9c19d27bf56.mid,Rock
dataset/lmd_matched\Q\X\T\TRQXTRA128F42800AB/05eac3f25ce772456f52fde6c2eeaf9a.mid,Rock
dataset/lmd_matched\Q\X\T\TRQXTRA128F42800AB/d0aa9517ff06db16d749121e806275af.mid,Rock
dataset/lmd_matched\Q\X\T\TRQXTTC128F4264434/aa2a732e93929ced7eb7d50f47421caf.mid,Rock
dataset/lmd_matched\Q\X\T\TRQXTTC128F4264434/b68ff32e4d48d5c8821012e9ad2c9d65.mid,Rock
dataset/lmd_matched\Q\X\T\TRQXTTC128F4264434/ffa391dc508e20fd9687e15f61116c8c.mid,Rock
dataset/lmd_matched\Q\X\X\TRQXXSI128F14566CA/5dee6ffc5f69391e83d7a993dd89f4d2.mid,Rock
dataset/lmd_matched\Q\X\X\TRQXXSI128F14566CA/dd5ed88a1c576302b67a1e29a1f3d049.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/12c9e9164fa1aad975d73d82a01fb30b.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/1335389690649b2c869cbf5dd9803eb5.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/1bcb53239d3a38671c2e106951c81c32.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/1bd8aa35ecc8da79a2d8d288210ebaab.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/41840434890bca65ecdce32fe5592b96.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/520f6d2106a07d195c700d5fc21e3c30.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/592eac96d883fadc216dc72458881d67.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/6634fbc1a96d514ea6b06c58bcd08372.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/9d5555064754bc3199e278219368a55d.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/a61de0bba3004fa0fec1618c4122f83a.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/b10d79556bef0ee7f65b8ab1dfc4d429.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/b1470fa8417fab52302822e089e224c5.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/c6c3523076fa0d0357bc9a861d0898b8.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/c87e547882c705a290e6b8986c293f49.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/ca61bec3262ddf10504fed3c6db32855.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/ce81a27cba5f879ee0d7def8087227e2.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/d9a2fc7791be6865632ac77c25a2cebc.mid,Rock
dataset/lmd_matched\Q\X\Z\TRQXZUP128F426C499/e0e834c4e52cebb53a6c8465911a6688.mid,Rock
dataset/lmd_matched\Q\Y\C\TRQYCXF12903CC44A4/15a13b23b94beef08684f7e2c5bc7b65.mid,Pop
dataset/lmd_matched\Q\Y\C\TRQYCXF12903CC44A4/a12da85ddfde363c5880006c454a5257.mid,Pop
dataset/lmd_matched\Q\Y\F\TRQYFHN128F931290C/0596f2829e8894473d7c3a57bec3a130.mid,Metal
dataset/lmd_matched\Q\Y\F\TRQYFHN128F931290C/e1d6a651b50013ccda52d17f4ca76864.mid,Metal
dataset/lmd_matched\Q\Y\G\TRQYGNO128F1452485/e5645338e101de4548837183535ad565.mid,Rock
dataset/lmd_matched\Q\Y\J\TRQYJCJ128F1474CB6/63078878fe00c9df4ef3df7c4bbb5c57.mid,Rock
dataset/lmd_matched\Q\Y\K\TRQYKVU128F427F994/a1ee7b95f5380f8d473c7a62538f008e.mid,Country
dataset/lmd_matched\Q\Y\O\TRQYOWE128F14B1258/2edd91a24578f82d34e9460d7a31f5e6.mid,Rock
dataset/lmd_matched\Q\Y\O\TRQYOWE128F14B1258/6a255c1d2044e3b074dc8ec05b1bd0a9.mid,Rock
dataset/lmd_matched\Q\Y\O\TRQYOWE128F14B1258/c7322533636b55d8eb7feb62bb7a2256.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/160c3ef71c032e1f26478ef1eb694145.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/1a254a1a83aca5d838dc55d40564ebd5.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/1d2b7df00335fa39c26aa99aab32c021.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/268a95e26d30cf5b848566856c37a711.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/2b33f636745034d87a2716f5ca89823a.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/2fb0731fd16d2be4252ee27c015c15b3.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/452721ce4a99e9123ffeda34f606772b.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/552f771a312d431a954a47bb42e70db6.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/6307a6ea3a141923e384c2cf49f06618.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/6f579e341556f495d1eac75913f1bb2b.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/760b1776265c4ece79b56a93d5ca4b13.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/7ad58fc00786d37bbdf605b5ac407c6c.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/7dbf640b41e1dd1d0e94d0fa25f4fc9f.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/98d43133daa68c0a773ec4d5ac49fac6.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/99bf1f0d6fd78039f9fb4182752596d1.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/af3a06e279f28d0855bf24e37785f25c.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/da28f6ba4f71ea3fef9402327409c6ac.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/dc89f1667b6a4a805baa72ab529e41f2.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/ec3d2423683a4bfafd460bd4d872cc61.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/edba9aa72ffb511b6f99d24747e293f0.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/f108ff23aaf25b56e8f33d352eb6c9f3.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/f18410adc8698811aef419d7416cf1cf.mid,Rock
dataset/lmd_matched\Q\Y\S\TRQYSVX128F146EC38/f9e26a7ff24609a5b3cfba6d325d3d85.mid,Rock
dataset/lmd_matched\Q\Y\W\TRQYWLV12903CA4DCC/0bcdbc5b778a2060cc3dca54454cacd4.mid,Electronic
dataset/lmd_matched\Q\Y\Z\TRQYZNE128F42AD2BC/704c180839d9e593a23cc8b17f3c352a.mid,Pop
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/1244400aa134d19c10e48672bcb3d5b1.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/1e282b4400264340bf49b9c40eab6ff2.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/27c32558b3af0986aa737916afe7a4d9.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/2fb06b31aac1d49809a61377680e7715.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/44507949bfb7dafb81701a898af2a543.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/8f8fc12e6b0ac229b436532d0894089b.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/bb3e619b2adda667408754958d81fd88.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/bbe604aafe339fd7a7f031b84b8ed3bd.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/c66170b8ccd8562547539737b3c6a8b7.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/c78d51398ccaaf164be559e8328a2db8.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/de32c97961aa362f5d9ac5df8b974200.mid,Rock
dataset/lmd_matched\Q\Z\A\TRQZAEQ128F4255DB7/f4fbb9f3766304a5270ece9a9bc9c097.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/0d8138056a0eef81549cfdf1e981fcf3.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/11477d442bcb64b9f3069a55a1c1457a.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/5221caee26245d3ab7329ed01b7fcaa8.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/7a3639c1255f731090ccf825975a7164.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/7c70b2b7b88db7514f22d2156025e631.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/86c133e5084f729225907bda842bfa6c.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/b0097afeeeac5612c0226a08e75623fb.mid,Rock
dataset/lmd_matched\Q\Z\C\TRQZCUX128E079136D/c845ad825a4289760140d06889b1d9c1.mid,Rock
dataset/lmd_matched\Q\Z\K\TRQZKCU128F424C30C/0a80ca9345cd6069d15a04b0c22fd1ed.mid,Jazz
dataset/lmd_matched\Q\Z\K\TRQZKCU128F424C30C/319e4c0a719145d1e5a0d899ca69e998.mid,Jazz
dataset/lmd_matched\Q\Z\K\TRQZKCU128F424C30C/b5f034568be8690c3a0090cff2078d37.mid,Jazz
dataset/lmd_matched\Q\Z\K\TRQZKCU128F424C30C/da402f26c466ad6e9f4f1b877a2d322e.mid,Jazz
dataset/lmd_matched\Q\Z\Q\TRQZQFH128F9303993/7bcd5f0b44578178ee600ba0ef7c197c.mid,Rock
dataset/lmd_matched\Q\Z\Q\TRQZQFH128F9303993/7cafc0e0bcaa2368606407486dba5eb9.mid,Rock
dataset/lmd_matched\Q\Z\Q\TRQZQFH128F9303993/824e4f4bf7cbdf1d67de6986a5b6b740.mid,Rock
dataset/lmd_matched\Q\Z\R\TRQZREF128F146D5C8/057c8a4a06059574718ba9cb4e92bae2.mid,Rock
dataset/lmd_matched\Q\Z\T\TRQZTFC128F4278EC2/93858f2a245e54f7bc057a40f7ede2a8.mid,Pop
dataset/lmd_matched\Q\Z\V\TRQZVJO128F424EBF1/ab91a1235ccdcb98a3a3d21d9158ae30.mid,Electronic
dataset/lmd_matched\Q\Z\Z\TRQZZKG128F42756E7/2c382737aad821978f2788e674dac7f7.mid,Electronic
dataset/lmd_matched\Q\Z\Z\TRQZZKG128F42756E7/3181c89e5be35f10c5c7775946d888d9.mid,Electronic
dataset/lmd_matched\Q\Z\Z\TRQZZKG128F42756E7/766e14848d4c5fc4a80ae2b99edf967c.mid,Electronic
dataset/lmd_matched\Q\Z\Z\TRQZZKG128F42756E7/8d11714f7ff446de96549fd9d31fcedb.mid,Electronic
dataset/lmd_matched\R\A\B\TRRABFO128F93160B0/51656306efb9474875f81854dd618423.mid,Pop
dataset/lmd_matched\R\A\B\TRRABFO128F93160B0/c56f2eede13837e8c429014054a14260.mid,Pop
dataset/lmd_matched\R\A\B\TRRABFO128F93160B0/d049a8d91759a5ee10231b7a1f9d98f6.mid,Pop
dataset/lmd_matched\R\A\C\TRRACQG128F145959F/17814f831c3102032890c1ccf270503e.mid,Rock
dataset/lmd_matched\R\A\C\TRRACQG128F145959F/fcaa7c6a8adccdefa1faef3ef588a246.mid,Rock
dataset/lmd_matched\R\A\H\TRRAHLG128F4290512/2cbeafc407ab2ae32fbfcbbc74ef7c5c.mid,Country
dataset/lmd_matched\R\A\H\TRRAHLG128F4290512/7291d395f2f67f9d1682bf89734f2525.mid,Country
dataset/lmd_matched\R\A\H\TRRAHLG128F4290512/8399ceec9c99b063d2c8361078158648.mid,Country
dataset/lmd_matched\R\A\H\TRRAHLG128F4290512/9cc5796231098372c23cb30a1c9a2b24.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/10aac8d7e6e88a1b23980a45b18d75d2.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/25245802054a7d9bd623e6504a01ce8a.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/67ea9f844f867828caa596c62468caae.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/7ad30df6e4456891a9b88ee1d8c8ae8a.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/7de18db437effb06c0a0e9e754b54b5f.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/9eddaec11872818a0e57c243cf255c66.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/c9d66a6847285f976571300b6c3fa53c.mid,Country
dataset/lmd_matched\R\A\I\TRRAIZZ128F426E941/e08eaab8c549132638440f443fef5737.mid,Country
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/069420c9999165a568458563877f5c43.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/122f7e85c871910c1605908257dc76f2.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/2022fe03fe86e88f688b7b0b683faaf3.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/2a60530c7dccc812f5b8acaed9ade9ed.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/3f1e14fcfe5ae0ae26097c41017dcc00.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/57ff27cbb0fa1a23a171436deb758ed4.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/6a08fded87c20faa28092fba0b9cd797.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/90090a5a0dd2fbb94fbae9f98f48308d.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/9ce5b3d1849a3948caecea1e5307765a.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/d1bd6f25b5baaaa6b45c55e1957d0f58.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/ddebe3aced5c57000bc33d8b07695ecb.mid,Pop
dataset/lmd_matched\R\A\P\TRRAPGD128F930D933/ece43286aaffc4c672b7fdcd0f1458d2.mid,Pop
dataset/lmd_matched\R\A\Y\TRRAYQT128F42B80F1/e4fa0432637bc6b9fdb0085c67463d30.mid,Folk
dataset/lmd_matched\R\A\Y\TRRAYQT128F42B80F1/eb7728f0b23b53b6b685d2f5c34ccf56.mid,Folk
dataset/lmd_matched\R\A\Z\TRRAZSV128E0787319/0ef78709f6969b29e46a3f26945bab0d.mid,Pop
dataset/lmd_matched\R\A\Z\TRRAZSV128E0787319/b9e2d79dfb41223503b8db16c9e80dc4.mid,Pop
dataset/lmd_matched\R\B\B\TRRBBUU128F1464DF3/6e7fb92ceaf6ee32a1c2443d95a49cf7.mid,Rock
dataset/lmd_matched\R\B\D\TRRBDBT12903CA5649/d9a083623885a50949f993eeb7450d8a.mid,Rock
dataset/lmd_matched\R\B\E\TRRBEGH128F149B641/9b721488a41431b94f9f8242f8087102.mid,Pop
dataset/lmd_matched\R\B\E\TRRBEZM128F9342FF3/36cc54942e0f5d41b3164a359ab34e44.mid,Rock
dataset/lmd_matched\R\B\E\TRRBEZM128F9342FF3/7171bc9258691d4fb7e38df9b5fcd725.mid,Rock
dataset/lmd_matched\R\B\J\TRRBJGH128F92D2DB3/21c00252d504728be6276903e703ae0c.mid,Folk
dataset/lmd_matched\R\B\K\TRRBKJR128F92FBB9F/bcb9b569595f545173613c731a78ef21.mid,Electronic
dataset/lmd_matched\R\B\K\TRRBKJR128F92FBB9F/c9b9d0313e19a44e5685587bfabafd63.mid,Electronic
dataset/lmd_matched\R\B\K\TRRBKJR128F92FBB9F/de06517e06761a1b15c1b11706a0b49a.mid,Electronic
dataset/lmd_matched\R\B\N\TRRBNDO128F422B8B0/1fd317897e2b7385a8ea2638b442b8c1.mid,Rock
dataset/lmd_matched\R\B\N\TRRBNDO128F422B8B0/2ca282ce94040dbc73e05112073ff372.mid,Rock
dataset/lmd_matched\R\B\N\TRRBNDO128F422B8B0/3d676fe7666f2ff0b2eb4922d5f131e6.mid,Rock
dataset/lmd_matched\R\B\N\TRRBNDO128F422B8B0/69f92891c4b3f102fca3b21b8154f5e9.mid,Rock
dataset/lmd_matched\R\B\N\TRRBNDO128F422B8B0/e7b85d9a2e101049b3ae5d00de75f62c.mid,Rock
dataset/lmd_matched\R\B\N\TRRBNTW128F9336A0E/882aff02140aace88cf473a428efb06d.mid,Pop
dataset/lmd_matched\R\B\P\TRRBPXN128F42AD28C/5769284cfd06296e208068023f7b4729.mid,Pop
dataset/lmd_matched\R\B\P\TRRBPXN128F42AD28C/db56a5c7b68aa692377c80e50ef646e1.mid,Pop
dataset/lmd_matched\R\B\X\TRRBXOC128E07860E0/606395a1ff987b96b2b1008dfdb3bcba.mid,Rap
dataset/lmd_matched\R\B\X\TRRBXWI12903CB22A0/5c35dddf62337be20b565d0a32329a31.mid,Rap
dataset/lmd_matched\R\C\F\TRRCFSV128F92E6644/50f0f7ea3259902b21af903883713616.mid,Pop
dataset/lmd_matched\R\C\F\TRRCFSV128F92E6644/70a6128a36999011d4e52f0a9b3502d5.mid,Pop
dataset/lmd_matched\R\C\F\TRRCFSV128F92E6644/8ec300d5b6e075750e089e8a6c2aecff.mid,Pop
dataset/lmd_matched\R\C\F\TRRCFSV128F92E6644/9cc8d4ef03eae593df0ff7a471f0633d.mid,Pop
dataset/lmd_matched\R\C\F\TRRCFSV128F92E6644/cf6c61d274853fd9d6afdf94c4724374.mid,Pop
dataset/lmd_matched\R\C\F\TRRCFXR128F4230D3B/63c0df539c799fc2c54ccf473f7b2b8c.mid,Rock
dataset/lmd_matched\R\C\F\TRRCFXR128F4230D3B/67a42b6c7b3ff692b0682cae0beb9175.mid,Rock
dataset/lmd_matched\R\C\F\TRRCFXR128F4230D3B/7f068cf54051958ed00148533cb0c988.mid,Rock
dataset/lmd_matched\R\C\F\TRRCFXR128F4230D3B/803bf375605e287ee1cf7ebb5874a5b7.mid,Rock
dataset/lmd_matched\R\C\F\TRRCFXR128F4230D3B/d209b846933e4dd7f4b027f847feb187.mid,Rock
dataset/lmd_matched\R\C\G\TRRCGSW128F422B7E5/05ed399db20df521ba1a78f4369bddd7.mid,Pop
dataset/lmd_matched\R\C\G\TRRCGSW128F422B7E5/312a01612552b130aa72701683ba15a9.mid,Pop
dataset/lmd_matched\R\C\G\TRRCGSW128F422B7E5/673ffab2534efce12e2e3c4326798e76.mid,Pop
dataset/lmd_matched\R\C\G\TRRCGSW128F422B7E5/88bd9d90c1ff0c9daf14dfc00cf65ea5.mid,Pop
dataset/lmd_matched\R\C\G\TRRCGSW128F422B7E5/c0c70ecf47c35947d4b9fafab626c533.mid,Pop
dataset/lmd_matched\R\C\G\TRRCGSW128F422B7E5/cd402d27a40c9f6a25955c642cb112c1.mid,Pop
dataset/lmd_matched\R\C\H\TRRCHCD128F146A19B/a981bd9ed1b584a8be3ccf9c1e3f7e57.mid,Pop
dataset/lmd_matched\R\C\H\TRRCHCD128F146A19B/d818c7bdc6c479e2fac47bb5ca73eb32.mid,Pop
dataset/lmd_matched\R\C\O\TRRCOIO128F92DCB64/c232e7bc853c5d23c7747431cde0af84.mid,Latin
dataset/lmd_matched\R\C\O\TRRCOVO12903CA444B/02487eee3268a48b9b21114499698572.mid,Pop
dataset/lmd_matched\R\C\O\TRRCOVO12903CA444B/0937db5a3fb5b18943c181003585dc53.mid,Pop
dataset/lmd_matched\R\C\O\TRRCOVO12903CA444B/3c42f4647817c74aaad221d5cc2cea8f.mid,Pop
